Metric,Epoch,Mean,Std Dev
Accuracy_validation,7,0.5866239766279856,0.2152387296902861
Accuracy_validation,8,0.6236214836438497,0.20983201921106842
Accuracy_validation,9,0.6610933144887289,0.214938137851891
Accuracy_validation,10,0.6950077017148336,0.15849383200891587
Accuracy_validation,11,0.755484402179718,0.1049733363887203
Accuracy_validation,12,0.7915332516034445,0.07873848058423727
Accuracy_validation,13,0.8030356963475546,0.07262105113485551
Accuracy_validation,14,0.8077789743741354,0.05501247267450045
Accuracy_validation,15,0.8278192679087321,0.05065343859760157
Accuracy_validation,16,0.8239061037699381,0.04402722010097621
Accuracy_validation,17,0.8316138982772827,0.021266159941123047
Accuracy_validation,18,0.8346970280011495,0.024067148623385496
Accuracy_validation,19,0.840744694073995,0.023804522877753642
Accuracy_validation,20,0.8483339349428812,0.013778964411643444
Accuracy_validation,21,0.8263962864875793,0.0
Accuracy_validation,22,0.8143009543418884,0.0
Accuracy_validation,23,0.8320882320404053,0.0
Accuracy_validation,24,0.8477410078048706,0.0
Accuracy_validation,25,0.8452507853507996,0.0
Accuracy_validation,26,0.8498755097389221,0.0
Accuracy_validation,27,0.8182141780853271,0.0
Accuracy_validation,28,0.8527214527130127,0.0
Accuracy_validation,29,0.8345784544944763,0.0
Accuracy_validation,30,0.8267520666122437,0.0
Accuracy_validation,31,0.8566346764564514,0.0
Loss_train,1,2.2393925189971924,0.0008972074971168498
Loss_train,2,2.115236441294352,0.025151577947473767
Loss_train,3,1.8941508928934734,0.05523059069091046
Loss_train,4,1.6213257710138957,0.19430902342432083
Loss_train,5,1.397278110186259,0.345729303188372
Loss_train,6,1.164851685365041,0.48921465006753395
Loss_train,7,1.005600134531657,0.5436151867393155
Loss_train,8,0.8616795341173807,0.5058254981413478
Loss_train,9,0.7733844121297201,0.4899139368136988
Loss_train,10,0.6824195086956024,0.4458088967004197
Loss_train,11,0.5388181904951731,0.31492768536823035
Loss_train,12,0.46206875642140705,0.25768384651975323
Loss_train,13,0.40771766006946564,0.22500131783114397
Loss_train,14,0.35918480654557544,0.1878566574562798
Loss_train,15,0.3187050223350525,0.15943690893426604
Loss_train,16,0.28315705557664234,0.1375167317152048
Loss_train,17,0.2635524372259776,0.12161799621216349
Loss_train,18,0.23715998232364655,0.09808111082267922
Loss_train,19,0.2099187175432841,0.08892628430062759
Loss_train,20,0.19737184047698975,0.08024032005591532
Loss_train,21,0.28644177317619324,0.0
Loss_train,22,0.256885290145874,0.0
Loss_train,23,0.23787690699100494,0.0
Loss_train,24,0.2131480872631073,0.0
Loss_train,25,0.20577046275138855,0.0
Loss_train,26,0.19181853532791138,0.0
Loss_train,27,0.17711010575294495,0.0
Loss_train,28,0.15833911299705505,0.0
Loss_train,29,0.15441548824310303,0.0
Loss_train,30,0.1425199955701828,0.0
Loss_train,31,0.1394454687833786,0.0
Loss_validation,1,2.4121322631835938,0.0042520557114521015
Loss_validation,2,2.2700699965159097,0.08057037534235019
Loss_validation,3,1.9767623742421467,0.1846869600670449
Loss_validation,4,1.653955300649007,0.23726507923863008
Loss_validation,5,1.4581671158472698,0.5228968903679219
Loss_validation,6,1.2450189193089802,0.5263938410160527
Loss_validation,7,1.1189547777175903,0.5317111405351118
Loss_validation,8,1.0117737452189128,0.47609283900626287
Loss_validation,9,0.926180342833201,0.4940198031237963
Loss_validation,10,0.8652340173721313,0.3735802904673049
Loss_validation,11,0.7128677169481913,0.26568669617792234
Loss_validation,12,0.6332029302914938,0.20539314308638312
Loss_validation,13,0.6095654169718424,0.173339384603621
Loss_validation,14,0.6235073804855347,0.17712385961324628
Loss_validation,15,0.5492582420508066,0.1224294513685641
Loss_validation,16,0.5920644998550415,0.11257117817824638
Loss_validation,17,0.5647114713986715,0.021861237941502108
Loss_validation,18,0.551638126373291,0.035143938417810876
Loss_validation,19,0.533015251159668,0.01706643229546905
Loss_validation,20,0.5417142113049825,0.00683547130454834
Loss_validation,21,0.5382118225097656,0.0
Loss_validation,22,0.5823647975921631,0.0
Loss_validation,23,0.5232657194137573,0.0
Loss_validation,24,0.49374616146087646,0.0
Loss_validation,25,0.5173829793930054,0.0
Loss_validation,26,0.48240476846694946,0.0
Loss_validation,27,0.6279984712600708,0.0
Loss_validation,28,0.5012255311012268,0.0
Loss_validation,29,0.5713368058204651,0.0
Loss_validation,30,0.6173774600028992,0.0
Loss_validation,31,0.5099470615386963,0.0
hparam_accuracy,0,0.8652381102244059,0.005019788317893117
hparam_loss,0,0.4996409813563029,0.017141376189355313
