Metric,Epoch,Mean,Std Dev
Accuracy_validation,14,0.8207043608029684,0.006409992249325628
Accuracy_validation,15,0.8157239357630411,0.012631042145201105
Accuracy_validation,16,0.8169097701708475,0.008816618237153753
Accuracy_validation,17,0.8214158614476522,0.008596983187213194
Accuracy_validation,18,0.8265148798624674,0.009113059420151485
Accuracy_validation,19,0.8282936016718546,0.02034981466901273
Accuracy_validation,20,0.8272263805071512,0.012494471247453086
Accuracy_validation,21,0.829775869846344,0.004091084003448486
Accuracy_validation,22,0.7958022058010101,0.0423336923122406
Accuracy_validation,23,0.8221273422241211,0.022056221961975098
Accuracy_validation,24,0.8262184262275696,0.014407694339752197
Accuracy_validation,25,0.7890430688858032,0.0
Accuracy_validation,26,0.7982923984527588,0.0
Loss_train,1,1.9202935298283894,0.030023250460270576
Loss_train,2,1.2400016784667969,0.03160297444372982
Loss_train,3,0.9609003265698751,0.0912217128899658
Loss_train,4,0.8110544681549072,0.10042275308898395
Loss_train,5,0.7143470446268717,0.08491186538812565
Loss_train,6,0.636516253153483,0.07145396332700635
Loss_train,7,0.584183394908905,0.07030372582641609
Loss_train,8,0.5512394507726034,0.05617547709805219
Loss_train,9,0.5152208010355631,0.06188019361833208
Loss_train,10,0.4952134887377421,0.05295545380591267
Loss_train,11,0.46848143140474957,0.045194246077292256
Loss_train,12,0.4583624005317688,0.0469981198075927
Loss_train,13,0.43950120608011883,0.04962373905886701
Loss_train,14,0.42759714523951214,0.056299203235012994
Loss_train,15,0.3999203344186147,0.047622858587082484
Loss_train,16,0.39122912287712097,0.038766707006181844
Loss_train,17,0.3800579905509949,0.03845903928075747
Loss_train,18,0.3668927152951558,0.04018631898384979
Loss_train,19,0.34794973333676654,0.0396308510543454
Loss_train,20,0.33644692103068036,0.03349428155501175
Loss_train,21,0.32512955367565155,0.042509809136390686
Loss_train,22,0.31500786542892456,0.046328067779541016
Loss_train,23,0.3200911581516266,0.04491296410560608
Loss_train,24,0.3143255412578583,0.05251911282539368
Loss_train,25,0.3601679503917694,0.0
Loss_train,26,0.3317663371562958,0.0
Loss_validation,1,1.5462206204732258,0.03389820665123241
Loss_validation,2,1.184670050938924,0.08330406469909869
Loss_validation,3,0.9601093331972758,0.12417227271245132
Loss_validation,4,0.8873767058054606,0.18494413492433595
Loss_validation,5,0.753421425819397,0.06552362985463507
Loss_validation,6,0.7221504251162211,0.04806611797804994
Loss_validation,7,0.7247215708096822,0.06896297946983442
Loss_validation,8,0.6682418783505758,0.05316056895726453
Loss_validation,9,0.6363986730575562,0.026722160788785455
Loss_validation,10,0.6494600971539816,0.0469117237286251
Loss_validation,11,0.6396584312121073,0.06155375159716441
Loss_validation,12,0.6753967801729838,0.08319260674006013
Loss_validation,13,0.6367271939913431,0.06730689698525838
Loss_validation,14,0.5819412668546041,0.027292704375819557
Loss_validation,15,0.5866684714953104,0.048818366577528347
Loss_validation,16,0.5930951635042826,0.04606456242668506
Loss_validation,17,0.5910719831784567,0.04047467976368544
Loss_validation,18,0.5513105789820353,0.0386628337244167
Loss_validation,19,0.5698017279307047,0.07691262148482328
Loss_validation,20,0.5702565312385559,0.04276031876349791
Loss_validation,21,0.5830269455909729,0.000957190990447998
Loss_validation,22,0.6722831130027771,0.12233281135559082
Loss_validation,23,0.6044048964977264,0.04792734980583191
Loss_validation,24,0.5872103571891785,0.05801743268966675
Loss_validation,25,0.7199523448944092,0.0
Loss_validation,26,0.6724293231964111,0.0
hparam_accuracy,0,0.830476184686025,0.017066640074695293
hparam_loss,0,0.5703571637471517,0.07137918770679472
